pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim,is_uv
BiSe2,mp-1095302,12,-3.908234644166667,6.9372940251589705,-0.2809488890624999,351.2911204522316,0.8157000000000001,8.716041009093807,12.334663285571153,2.0,1.0,-1
TaInS2,mp-1101055,194,-6.5471229875,7.325050372315882,-1.1582627140625004,163.17189323557974,0.0,3.3572210339536777,16.716869,2.0,1.0,-1
TlHgCl3,mp-1105094,62,-2.419136579,5.614203030128577,-1.133759323956,604.9565757474827,2.6787,4.491792,14.158435999999998,1.0,1.0,-1
SnBr2,mp-1105170,176,-3.198944881111111,4.584559007304661,-0.7711365694444446,605.2796166624597,2.4179000000000004,4.383655,12.626835354447449,1.0,1.0,-1
Tl2Hg3Se4,mp-1105692,15,-2.438749861111111,8.028622955561254,-0.2589728649305556,548.6619993279063,1.3491000000000002,7.200768173106602,13.869942660006926,2.0,1.0,-1
BiI3,mp-1106279,14,-2.57746235375,4.413745831021496,-0.4619443150000002,887.4182123990354,2.3476000000000004,8.031667,13.276312,2.0,1.0,-1
AuCl,mp-1120780,138,-2.77050974125,6.550235411724423,-0.5066434828799999,235.681162528008,2.2435,4.395894,12.196366,1.0,1.0,-1
HfTe5,mp-1168,63,-4.726569531666667,6.1321946008436194,-0.447620615,442.1952109287959,0.0,8.179310138330372,13.839638,1.0,1.0,-1
Nb3IrSe8,mp-1173033,15,-6.297741747500001,6.407511412449713,-0.7052719673958331,571.497125194723,0.0,6.953937396831381,14.878247004859276,2.0,1.0,-1
Re3Se2Cl5,mp-1173448,1,-5.9560308935,5.29694575282978,-0.8965649540987499,1120.796662996654,0.9676999999999998,9.480977,12.653898618656662,0.0,1.0,-1
Bi5O7F,mp-1178487,12,-5.591944898461539,7.7232975979582905,-1.700377208841539,505.64452784945183,2.6374,9.723709881922074,13.472133486433172,1.0,1.0,-1
AgGeO3,mp-1178571,55,-5.3851338910000015,5.014545624641301,-1.3466178380833334,1210.6981013108827,0.0,9.273411,12.646994,2.0,1.0,-1
TlAsO4,mp-1178948,14,-5.394168039166666,6.852349678030183,-1.393595829166666,332.77181679106684,0.2591999999999999,4.801865,14.381771550711438,2.0,1.0,-1
SnSe,mp-1179336,62,-4.16876531875,5.9546259372120725,-0.4160236524218752,220.493284216944,0.30630000000000024,4.278873,11.985858,2.0,1.0,-1
Hg4N3O10,mp-1181617,41,-4.725465795147058,5.295318145916155,-0.7531838710082359,1259.831711390149,0.0,11.445963269352653,11.71058,0.0,1.0,-1
MgPb2,mp-1185955,194,-3.0166170450000003,8.591901220698514,-0.008092315000000147,169.57522497064454,0.0,3.4998271713210354,15.985952,2.0,1.0,-1
SnPbS3,mp-1188095,62,-4.457281924,5.558311572013088,-0.8290442188750007,504.41349580792615,1.1473000000000004,3.85485,14.432815,1.0,1.0,-1
Sn4Rh,mp-1188303,142,-4.9507915195,7.994721634092383,-0.2702724615000001,480.0011893903867,0.0,12.553334825603836,12.553334825603836,2.0,1.0,-1
Tl2Hg3S4,mp-1188364,15,-2.6703608227777784,7.443493735826122,-0.5007712091666667,508.0991024710998,1.8278,6.9491480411529585,13.652544079491742,2.0,1.0,-1
Te6IrI3,mp-1188875,167,-3.429733746,5.58997024522537,-0.2027063615000003,795.2393090233716,1.1590000000000005,10.129073682416424,10.129073918953546,1.0,1.0,-1
BiI3,mp-1189196,62,-2.57128030125,4.227851617394497,-0.4557622625,926.4370630307563,2.7885,7.782708,15.230125,1.0,1.0,-1
Sb2S3,mp-1189633,31,-4.3821588265,4.253169420951939,-0.6467644103750004,530.531444368149,1.2954000000000008,3.877402,12.201114,1.0,1.0,-1
TaTe4Os,mp-1190784,31,-6.180606130416668,8.975644532828245,-0.23755349708333404,652.385243036861,0.0,3.773122,13.757012,2.0,1.0,-1
TaTe4Rh,mp-1190788,31,-5.710808939166667,8.03586770657359,-0.4115940691666668,656.5009850474282,0.0,3.782412,13.569759,2.0,1.0,-1
Bi3Te4(ClO2)5,mp-1191023,12,-4.849584913636363,5.698274114714106,-1.5328023581272734,429.7145399504926,2.5495,8.03666631615703,13.590250175903645,2.0,1.0,-1
NaPb2C2O7,mp-1191095,194,-6.47792134625,5.704946368937441,-1.7351575097569445,333.8031988291903,0.0,5.2715614720495285,13.870154,2.0,1.0,-1
SnSb4S7,mp-1191223,11,-4.396630689583334,4.351932118291823,-0.6602551993229161,633.55208597682,0.7078999999999995,3.899359,14.77170733925236,1.0,1.0,-1
HgBrO4,mp-1191395,57,-3.4177330616666666,5.532253994011573,-0.2638549316666665,413.6048421021529,0.0,4.777042,11.8623,1.0,1.0,-1
HgClO4,mp-1191480,57,-3.54338628,4.526264148151159,-0.4533540772099999,440.3005406298395,0.04300000000000015,4.937494,12.146892,1.0,1.0,-1
TaSe3,mp-1191680,11,-6.227230058333332,7.5483120882304275,-0.6408520425911467,551.5030457761403,0.0,3.521238,15.817482507773287,2.0,1.0,-1
TaTe4Ru,mp-1191708,31,-5.961012312916666,8.100918034867204,-0.3434504787499992,649.7243108244437,0.0,3.767616,13.636003,2.0,1.0,-1
NbTe4Os,mp-1192146,31,-5.922396642916668,8.093880873387944,-0.27208944124999945,651.2070935419041,0.0,3.778927,13.657905,2.0,1.0,-1
Hg3Bi2(TeCl4)2,mp-1192395,15,-2.7091956953333334,5.485783129319128,-1.0419610694053332,943.5448218887816,3.0086,9.835837264583935,13.738147655246431,2.0,1.0,1
Ir(SeBr3)3,mp-1192469,2,-2.8556252957692303,4.216492215218664,-0.2357403947716343,904.3942958924392,1.6352000000000002,8.151353,13.929539665601482,0.0,1.0,-1
Te7RuI6,mp-1192722,2,-3.0389842192857146,5.390709228867241,-0.15172908678571415,1081.6399234087446,0.8648000000000002,10.266649,11.727469900049414,0.0,1.0,-1
AlSb5Se5Cl4,mp-1192837,2,-3.9232026116666665,3.906513116140329,-0.7974997233172493,996.6971641442618,1.3950999999999998,9.701918,11.945930135033018,0.0,1.0,-1
BiW2(Br4O)2,mp-1192987,2,-4.128261597307692,4.921751749433484,-0.8443361736538463,842.0465695795692,1.8451,7.798773,11.639094846518953,2.0,1.0,-1
Te7IrBr7,mp-1193453,2,-3.1350409106666666,5.310665047548643,-0.315039396666666,1028.5579311222791,1.3075,9.899468,12.070372263639634,0.0,1.0,-1
Te7RhCl7,mp-1193541,2,-3.2804455846666665,4.315583968148326,-0.7374875035213331,957.5388884340672,1.3977999999999997,9.554657,11.758388526822586,0.0,1.0,-1
Re(TeCl2)2,mp-1193652,82,-4.256599654285714,4.319477936562757,-0.8642378040057146,896.8286891207408,2.1909,10.668364984216137,10.668364984216137,0.0,1.0,-1
Te7IrCl7,mp-1193756,2,-3.3635262060000004,4.722324670518262,-0.7222932881880003,937.874935441882,1.4028000000000005,9.477349,11.66483972158469,0.0,1.0,-1
Tl2CrO4,mp-1193772,12,-5.716154415357143,6.561010738865299,-1.5238665146428556,531.2504511470671,2.4313,7.154642727508133,15.01384477329671,1.0,1.0,-1
Hg3(ClO5)2,mp-1193816,15,-3.4981446966666665,5.0049617386959016,-0.4397848476013337,552.5241297633155,0.0,9.649090983512382,11.4858040526126,0.0,1.0,-1
Te8IrI5,mp-1193838,2,-3.1365869025,5.4787568721164925,-0.16480826428571455,1119.9296991511173,1.1654999999999998,10.03186,11.776367452466955,1.0,1.0,-1
Mn3Sb2(IO)4,mp-1193915,64,-5.478640262307692,4.358667047814937,-1.341772279757347,746.6707601916463,1.7371,6.622671350690898,15.381975373454411,2.0,1.0,-1
Fe3Sb2(BrO)4,mp-1194355,64,-5.143642912307691,4.221844412176652,-1.3744599003846163,625.1193205957086,2.4735,6.4211890098057385,14.932912013742294,2.0,1.0,-1
AgI3O8,mp-1194592,82,-4.211557144375,4.979406561017461,-0.7640640111805551,822.4673908574347,2.2994,13.410581267867995,13.410581267867995,2.0,1.0,-1
Tl2PO3,mp-1194829,61,-5.6868782752083336,6.944771512980949,-1.8746135705952387,932.9711538811032,2.4685000000000006,5.5105580000000005,13.329454,1.0,1.0,-1
SnIr2Se5,mp-1195050,10,-5.2826041575,8.043183653019135,-0.3868553970898434,370.766392001847,0.5998999999999999,3.819162,12.765203606356852,2.0,1.0,-1
Sb5IO7,mp-1195086,34,-5.601712145192309,5.2371766119795815,-1.61027544548077,1075.1131912431722,2.6868,6.914361,13.049072,2.0,1.0,-1
CoBi2SO7,mp-1195268,61,-5.963303357272728,6.4865748750537895,-1.7626638515340922,1271.69696248243,1.7081000000000004,5.47611,16.013044,2.0,1.0,-1
Pb2NO5,mp-1195619,61,-5.810494853125,6.605227427610122,-1.2347331442037497,1022.4922181181464,9.999999999976694e-05,5.81216,15.067878,2.0,1.0,-1
Te3As2,mp-1195735,11,-3.75190899925,5.802506753993863,-0.002281079249999607,1219.4382595764196,0.6958000000000002,7.066542,16.353336,2.0,1.0,-1
NaIn(IO3)4,mp-1196607,14,-4.544556946111111,4.812457525080687,-1.1495362776851847,577.90267981543,3.0347,5.08452,15.839235960973527,2.0,1.0,1
Ta4NiTe4,mp-1197091,55,-7.657801017222222,8.974004430316755,-0.3484175816666664,956.9355285919941,0.0,4.75717,18.658014,1.0,1.0,-1
Ta4CrTe4,mp-1197597,55,-8.090246971944445,8.680189835538789,-0.3505401152777792,984.2018805823527,0.0,4.850781,18.777723,1.0,1.0,-1
Ta3Br7,mp-1198538,64,-5.58995009875,6.206264481604541,-0.8867682317500005,1179.5817414764247,1.2644000000000002,9.976440175224877,11.859019,2.0,1.0,-1
Nb4FeTe4,mp-1198610,55,-7.262975898333332,6.475002160566947,-0.4353729249999997,962.081926308481,0.0,4.888799,18.469974,1.0,1.0,-1
MoI2,mp-1198690,64,-5.021676966111111,5.099233128415414,-0.3904542127777775,1366.7273421227105,1.6796000000000002,10.472007640713217,12.857023,2.0,1.0,-1
Ta4CoTe4,mp-1199549,55,-7.838804280833332,9.086616443309037,-0.3818451658333338,945.251346588818,0.0,4.813692,18.458264,1.0,1.0,-1
Ga16Rh3,mp-1200062,68,-4.005056708421053,7.1284884622978755,-0.29229609526315786,663.5572370528778,0.0,6.5834899999999985,15.658939140972734,2.0,1.0,-1
Ga21Rh4,mp-1200191,64,-4.0217966248,7.117549709981067,-0.2999071435000002,875.2583714183568,0.0,6.5712160000000015,20.549065913891198,2.0,1.0,-1
ZnIn2(SeO3)4,mp-1201376,14,-5.307311932894737,4.308619763373438,-1.5339044273355256,618.8570938374116,3.8857,4.896089,15.713749344071198,2.0,1.0,1
Tl3AsSe4,mp-1201566,62,-3.4981283615625,6.374011979984669,-0.2821629546093747,1046.1444191782114,0.8419999999999996,9.324006,11.534771,2.0,1.0,-1
In2BiSe4I,mp-1201600,62,-3.585841801875,5.6876015153376605,-0.4732092649218749,1029.2803758919297,1.4914999999999998,4.1914669999999985,17.31512,1.0,1.0,-1
AgIO3,mp-1202188,61,-4.1320882435,5.79831119606354,-0.7133752385833333,647.8466721141118,1.8223,5.912283,17.396202,2.0,1.0,-1
TaTlSe3,mp-12027,62,-5.57484866,7.495276937329653,-0.6334156514062499,551.390418635224,0.3226,3.650713,15.345726,1.0,1.0,-1
Te2NO7,mp-1203388,62,-5.553747510499999,3.897473351952813,-1.157874277613,649.6533383284569,0.0,4.539933,15.761577,2.0,1.0,-1
Hg2ClO6,mp-1203944,14,-3.5183091098611112,5.890712041536814,-0.4810641632788888,1201.1477328828662,0.10470000000000004,7.388188,14.652319,1.0,1.0,-1
V2Pb14Cl4O17,mp-1204784,15,-5.632638637027028,7.433188232279705,-1.7414876101159462,1526.453065242814,2.3284,11.51694464178664,13.285788404528878,2.0,1.0,-1
Y3H,mp-1205301,51,-5.946716006875,4.374539373598352,-0.2869285065299998,406.5055516041134,0.0,3.6746300000000014,17.377804,2.0,1.0,-1
Te6RhI3,mp-1205361,167,-3.3113524510000003,5.2537501745863375,-0.23173732149999965,789.6747023962929,1.2217000000000002,10.097938824684617,10.097939244944584,1.0,1.0,-1
TlSnI3,mp-1205533,63,-2.767149284,5.550129465083955,-0.5784967479999998,421.1428020346327,1.6359,7.947774894296516,11.920353,2.0,1.0,-1
Ge2Bi2Te5,mp-1206551,164,-3.7945308677777785,6.961716423132968,-0.1564609811111105,286.5252123981464,0.5866999999999996,4.359449613295353,17.408801,2.0,1.0,-1
Zr3Tl2(CuS4)2,mp-1207410,12,-5.8764531446666695,5.14292798044033,-1.4532038030000003,344.2044444341618,0.7091999999999996,7.505206169840506,14.012330421075035,2.0,1.0,-1
WCl2,mp-1207828,64,-6.276784680833334,5.316466983167634,-1.1215085396733333,954.8048049188733,2.8308,9.222462116928485,11.516614,2.0,1.0,-1
WI2,mp-1207889,64,-5.544646845,6.0356387168967425,-0.20926294499999976,1444.8840225474592,1.9578,10.807778444573565,12.939533,2.0,1.0,-1
Tl4SnI6,mp-1208143,55,-2.677480282272727,6.160112354475689,-0.6229112399999999,915.2584330243252,2.1939,4.659133,19.47989,1.0,1.0,-1
Tl2PtI6,mp-1208181,128,-2.6014744088888886,6.406998857133452,-0.3861089244444445,707.6937403017348,0.5823,7.808185000000001,11.607673,0.0,1.0,-1
Te2Cl,mp-1208308,62,-2.956131350833333,4.67158902849747,-0.44264707191999975,826.5121925414269,0.7073999999999998,3.998023,16.104674,1.0,1.0,-1
Ta2Ni3Te5,mp-1208475,62,-6.062806739249999,8.236115727219579,-0.3855597442499999,948.3859079389923,0.02329999999999988,3.726878,17.80159,2.0,1.0,-1
SnIBr,mp-1208879,62,-3.02599729,4.707990493394012,-0.6358269533333333,459.24998114869584,2.3803,4.440328,11.599044,1.0,1.0,-1
Sn7(SI3)2,mp-1208893,12,-3.372973113333333,5.017047578068455,-0.4291692194166667,548.2761438231538,0.15330000000000066,7.664016944075866,17.980225599283067,2.0,1.0,-1
Sb2AsS2,mp-1209066,12,-4.389838430999999,5.014297941329248,-0.4172183072500005,253.3854569492384,0.5655999999999999,5.862666187562192,12.57728598493876,2.0,1.0,-1
Re3Te4Br3,mp-1209284,2,-5.724725310499999,7.0421437337387465,-0.2429688209999995,1234.398135804503,0.0,9.573986,13.672183817801606,0.0,1.0,-1
Re3S4Br3,mp-1209349,2,-6.3093614570000005,5.661064869883245,-0.6957293927500003,1087.1762897638916,0.0,9.233979,12.992241141973967,0.0,1.0,-1
Re3Se4Br3,mp-1209495,2,-6.00551512075,6.507187870835062,-0.3827144121875001,1137.2825436579847,0.0,9.294621,13.226613081953898,0.0,1.0,-1
Nb6HSI9,mp-1210167,2,-5.368061322352942,5.369838935914273,-0.6011983633379404,1071.5909567728115,0.0,10.55066,11.838526391990941,1.0,1.0,-1
Nb3Se5Br7,mp-1210250,11,-4.731046711333334,4.2443495300824186,-0.7815828254479167,964.6664699060848,0.9691,8.625029,13.239192,1.0,1.0,-1
InSbSe3,mp-1212011,62,-3.8535854155,5.4590429091962624,-0.3799015349062501,576.0683830272766,1.1027,4.08704,14.103916,2.0,1.0,-1
K3LiPb4,mp-1212210,63,-2.75162674,5.100470798915546,-0.2402882415416663,620.5518691171687,0.6089000000000002,8.959774244603489,10.358398,1.0,1.0,-1
Hg3BI2(OF2)2,mp-1212477,14,-3.593482380208333,5.995684045702897,-1.5258165828272223,1079.4431129436466,0.1572,7.666612,13.442784,2.0,1.0,-1
CuTeSeI,mp-1213068,14,-3.20742146875,5.403479954274865,-0.14181354558593728,488.01986931601164,1.0386000000000002,4.866352,13.17557395190092,2.0,1.0,-1
CuTeSCl,mp-1213106,14,-3.592973986875,4.127418360749958,-0.6006368759712499,416.2618272066586,1.2166,4.92594,12.003587168982651,2.0,1.0,-1
CuTeSeCl,mp-1213116,14,-3.443082105625,4.625853519912491,-0.4450145920259372,438.7451132787514,1.0619999999999998,5.042255,12.117066018431895,2.0,1.0,-1
CuTeSBr,mp-1213133,14,-3.46994270875,4.580744691152379,-0.3818367070312503,439.5218097569504,1.2298999999999998,4.91302,12.42845619471614,2.0,1.0,-1
CuTeSeBr,mp-1213194,14,-3.321674338125,5.0667594474713225,-0.2278379337109375,458.83787041891577,1.0519999999999996,4.996325,12.485183733633438,2.0,1.0,-1
AuI2,mp-1214760,131,-2.0602202916666665,5.4567404040033365,0.04708196499999998,274.3507249902674,0.0,4.188084,15.64139,2.0,1.0,-1
ZrTaTe4,mp-1215227,164,-6.077258715,7.041395284103148,-0.5808117183333342,184.5502385154225,0.0,3.8325261068117986,14.508207,2.0,1.0,-1
Tl4Br3Cl,mp-1216585,123,-2.89422135125,6.9891690603371535,-0.9428160366575002,259.61141209195057,2.0159,4.0161419999999985,16.095544,0.0,1.0,-1
Tl5BrCl4,mp-1216608,65,-3.016415895,6.7799734908741565,-1.1703563603040004,304.5882632908593,2.3283000000000005,3.936418,14.175041339948535,2.0,1.0,-1
Tl2Co3NiSe4,mp-1216669,115,-4.815624874,7.801950557263543,-0.23442068043749986,204.34413894544426,0.0,3.846125,13.813871,2.0,1.0,-1
Tl2FeCu3S4,mp-1216837,115,-4.484199696,6.45123259192223,-0.5459108642500006,201.67437482958192,0.0,3.838373,13.688516,2.0,1.0,-1
Tl2FeCu3Se4,mp-1216847,115,-4.1921522430000016,7.3240943300645265,-0.2446947669375,220.16813892602616,0.0,3.908413,14.412973,2.0,1.0,-1
Tl5Sb10As3S22,mp-1216976,1,-4.2220967925,4.741234925923762,-0.6350615528437494,1110.1389249274478,1.5412999999999997,7.656098501845392,17.996606250862232,2.0,1.0,-1
Tl5Re6Se8Cl7,mp-1217182,161,-5.599610320961538,7.1529033703526785,-0.8603919875603853,1401.7198213427994,2.016,18.454865903487594,18.454866498333303,2.0,1.0,-1
TiBi8W(ClO8)2,mp-1217203,44,-6.168404353214287,8.295393278722848,-1.95193140963762,446.4819919707735,1.1829,14.926571130996598,14.926571130996598,2.0,1.0,-1
TiBi8W(BrO8)2,mp-1217238,5,-6.1456865825,8.417229308741458,-1.9018510986904755,457.5578041297145,1.3209,5.542121364970367,15.21690325832234,2.0,1.0,-1
TeMoSe,mp-1217293,164,-6.274586093333332,6.884732377953664,-0.4463009474479165,145.92086956205014,0.8689,3.439260406841709,14.244811,2.0,1.0,-1
TeMo2Se3,mp-1217314,156,-6.441363943333332,6.3841873435214325,-0.554310372838542,144.71027640363522,0.9492999999999991,3.3841559425223005,14.590426999999998,2.0,1.0,-1
TeW2Se3,mp-1217319,156,-7.00793355,8.337506402162768,-0.4167188328385407,145.82061162633462,1.0972999999999995,3.3776968964135903,14.758657,2.0,1.0,-1
Te3Au,mp-1217358,123,-3.161541695,7.738852762525378,0.014404387499999947,124.40151878777745,0.0,3.131671,12.684502,2.0,1.0,-1
Te3Mo2Se,mp-1217371,156,-6.126662670000001,6.779690987920373,-0.3571459487239596,160.09501870016086,1.0290000000000008,3.49950145215715,15.095057999999998,2.0,1.0,-1
Te2MoWSe2,mp-1217374,156,-6.549426536666666,7.701996135785979,-0.36906081744791663,149.3882233855112,0.9655000000000004,3.4400363759130514,14.576716,2.0,1.0,-1
Te8Pd5Se2,mp-1217383,8,-4.15480472,7.7395553221283535,-0.2856287569791661,367.06029321841936,0.0,5.1255313072941036,17.736999791687488,2.0,1.0,-1
Te7As5I,mp-1217385,8,-3.621921120769232,5.729610714848207,-0.02017410923076951,404.21150028698526,0.5614999999999997,7.796432953690875,14.06609870530681,1.0,1.0,-1
Te15W2(Br6O)2,mp-1217490,1,-3.334933697419355,5.223880364328305,-0.3511202681451613,1040.2532636472845,0.3711000000000002,7.928307000000001,15.491222590087428,1.0,1.0,-1
Ta2AgS4,mp-1217770,164,-6.992463911428572,7.160791761729356,-1.2153109498809531,138.67770232477935,0.0,3.3809355976711535,14.00884,2.0,1.0,-1
TaWSe4,mp-1217821,187,-7.1340177350000005,8.303680884247461,-0.6674260665625008,136.10941946254292,0.0,3.4025215765695007,13.575497,2.0,1.0,-1
Ta5S8,mp-1218017,12,-8.155265997692307,7.946292065141011,-1.457357760384616,242.66872955949643,0.0,5.792931894164993,13.176399276642535,2.0,1.0,-1
Ta4MoS10,mp-1218028,8,-7.6595849320000005,6.216636346323378,-1.4591414507500011,304.6097534575308,0.0,6.673948748447052,14.087973749254644,2.0,1.0,-1
Ta3MoS8,mp-1218033,8,-7.627495146666668,6.136632676449302,-1.4439205754166682,242.26424312386726,0.0,5.7479200084079975,12.868652614674152,2.0,1.0,-1
Ta7S12,mp-1218055,12,-8.047427706842107,7.528612664307738,-1.4853055061842118,364.2423259940204,0.0,5.766599785084188,12.793807988093775,2.0,1.0,-1
Ta4AgS8,mp-1218056,6,-7.3813256076923075,6.7813890219770885,-1.3776651878205135,266.459412767185,0.0,3.358317,13.76451708739413,2.0,1.0,-1
Ta3WS8,mp-1218062,44,-7.775421410833334,6.600748912633248,-1.4158065529166683,247.34285097840626,0.0,13.439711241220063,13.439711241220063,2.0,1.0,-1
Ta2NbTeI7,mp-1218092,8,-4.809878193636363,6.5157677206426525,-0.4800373268181817,749.6308713806454,0.4399000000000006,7.697509317748046,14.60532624440632,2.0,1.0,-1
SrBi3Br3O4,mp-1218405,107,-4.930696223636363,7.0572206254349625,-1.725875707424242,239.5955197551756,0.2584,15.224305269398961,15.224305269398961,2.0,1.0,-1
SrBi3I3O4,mp-1218434,107,-4.747450667272728,7.11398853969807,-1.5734248578787882,270.5959930616391,0.0,16.644352530805936,16.644352530805936,2.0,1.0,-1
Sr2Cu2RuPb2ClO8,mp-1218869,38,-5.75860230375,6.88577769975364,-1.7900876557245828,236.6332987002121,0.0,3.927289567182436,15.342374,2.0,1.0,-1
Sn4TeSe3,mp-1219000,6,-4.08515812125,5.7885275094552995,-0.3764927733789065,240.7734345396349,1.1935000000000002,4.261608,11.9767583800647,2.0,1.0,-1
Sn2SeS2,mp-1219003,62,-4.337641112,4.87215184218645,-0.6454341277187503,518.7455076920699,0.5321999999999996,3.89237,14.520967,1.0,1.0,-1
Sn3SbSe2I5,mp-1219041,8,-3.1614491836363636,5.3258520599522985,-0.3642125622443179,396.074932423053,0.7956000000000003,7.5195486418489885,12.717954826090908,1.0,1.0,-1
Sn2SbSe2I3,mp-1219043,36,-3.314819839375,4.8044522591820815,-0.3508191205859377,620.6136147874507,1.0456,7.809044282218214,19.038439,1.0,1.0,-1
Sn2SbS2I3,mp-1219046,36,-3.485950741875,4.73121652507062,-0.5276804257812504,564.3843504904993,1.0824999999999996,7.7761767975244105,17.461303,1.0,1.0,-1
Sn2GeTe3,mp-1219050,6,-3.8347650375,5.958160270376622,-0.15608597833333349,772.4002346192343,0.2445000000000004,4.385017,14.33412802053407,2.0,1.0,-1
Re2Os(Se2Cl)2,mp-1219275,2,-6.467987367777778,7.048233483612398,-0.6226832917661108,894.69180503446,1.2890000000000001,9.075797,12.17743475162343,2.0,1.0,-1
