pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim
MgSe,mp-1018040,186,-3.754134945,3.1785206158059203,-1.206039181171875,107.89646344261385,2.5791,4.253808181153918,6.885267,3.0,-1.0
Ba2H3I,mp-1018651,164,-3.4525319966666665,4.614441627691098,-0.9390046201433332,145.59176437900837,2.3760000000000003,4.536759644173472,8.167978999999999,3.0,-1.0
Ca2H3Br,mp-1018656,164,-3.564517233333333,2.9623480229428463,-1.00329451931,91.41635356244812,1.5886,3.903599336440152,6.9272800000000005,3.0,-1.0
KMgP,mp-1018737,129,-3.3547412533333336,2.047951020668009,-0.6467529671904764,153.0474087127453,1.6668000000000005,4.477183999999999,7.635124,3.0,-1.0
Sr2H3I,mp-1019269,164,-3.3593788866666667,4.201942570363848,-0.9223480356988888,120.597523394671,2.1454,4.248248268834697,7.715925,3.0,-1.0
Al3GaN4,mp-1019378,215,-7.10456574625,3.9437075868724603,-1.3452267783774996,87.03083195784218,3.7523,4.431571,4.431571,3.0,-1.0
AlGa3N4,mp-1019508,215,-6.46887708875,5.2996350139376815,-0.8889082027524999,91.54816960876491,2.8191,4.5069550000000005,4.5069550000000005,3.0,-1.0
Be(PN2)2,mp-1019545,148,-7.534630475714287,3.1993044721923405,-0.9095057130946924,395.4598056737092,4.194299999999999,7.889506280454119,7.889506634864882,3.0,-1.0
BeGeN2,mp-1019550,33,-6.881090998125,4.849650018041917,-0.8142447243149995,150.19969069516614,3.4024,4.871628,5.951416,3.0,-1.0
Ca5(SiN3)2,mp-1019578,12,-6.599235865384616,3.010348578639828,-1.3228158218676913,375.75821135397405,2.500400000000001,5.927981195773483,12.059180894144713,3.0,-1.0
KNa2BN2,mp-1019888,139,-5.026652381666667,2.181667813151634,-0.6393124605988886,94.30606544579979,1.8907,5.994630477588087,5.994630477588087,3.0,-1.0
Li14P2(N2O)3,mp-1020011,147,-5.2425009816,2.129730460730595,-1.32236812607358,227.01578314489163,3.6203,5.698637761867831,8.07204,3.0,-1.0
Li4Ca2Mg(SiN3)2,mp-1020016,12,-5.91187449,2.7623687875083722,-1.1243656605075547,163.7692097093607,3.4121,5.643459829946963,5.738071883718868,3.0,-1.0
LiCaAlN2,mp-1020031,14,-5.9046041125,2.909897561975997,-1.1915955221186665,232.85786083548882,2.7906,5.790451,6.899552000000001,3.0,-1.0
LiGe2N3,mp-1020059,36,-6.3562805625,4.710212633799928,-0.5208813725788891,136.9555729076063,2.758,5.101682,5.563299559598423,3.0,-1.0
LiCaMgSiN3,mp-1020108,12,-6.1541511485714295,2.8369966342823463,-1.18307495149619,165.5619701029497,2.9176,5.682080047664323,6.036145988827639,3.0,-1.0
SrLiAl3N4,mp-1020627,2,-6.512020208055558,3.6345079205023807,-1.3292401680022214,423.13141699471856,2.9415000000000004,5.884908,9.998467177536067,3.0,-1.0
Rb2Na(NO3)3,mp-1020630,26,-5.841797843666668,2.5849131003473267,-1.4855227674482223,488.144323243499,3.0146,5.408494999999999,9.815184,3.0,-1.0
SiGeN2O,mp-1020703,8,-7.416022954000001,3.679682566133122,-1.3762326102019995,130.6327908800249,3.4637,5.033957390770506,5.378282270874316,3.0,-1.0
ZnSiN2,mp-1020712,33,-6.6215874425,4.767008753124059,-0.9740869411899996,169.30416980526596,3.2383,5.068735,6.312696,3.0,-1.0
H4C,mp-1021328,217,-4.814292834,0.4330682613662343,-0.3771473648959997,61.512546475530854,7.6375,4.307201594433212,4.307201594433212,0.0,1.0
Na2ZnSe2,mp-1021465,72,-3.112597384,3.6220701226949816,-0.9364231842708336,246.92915051302074,2.1643,7.456163985043383,7.456163985043383,3.0,-1.0
Li2SiSnS4,mp-1021497,121,-4.609080875,2.965496773110087,-1.2159944905208335,161.791444491289,1.9995,5.9889243436379305,5.9889243436379305,3.0,-1.0
K2S,mp-1022,225,-3.1740936200000003,1.7608207764138026,-1.2761643663750004,103.98201611337332,2.321,5.2782636219908525,5.2782636219908525,3.0,-1.0
Na6ZnSe4,mp-1024047,186,-3.121618295454545,3.1237244129669506,-1.018772584488636,551.9893593383189,1.6597999999999995,7.238755,9.3835700015679,3.0,-1.0
Na2ZnSe2,mp-1024052,14,-3.1149526515000003,3.5697939505076453,-0.9387784517708336,501.0903771454242,1.7263000000000002,7.2049,9.377929162070377,3.0,-1.0
Na2ZnS2,mp-1024067,14,-3.420212502,2.6566088071349188,-1.253206946583333,438.83825034178864,2.3058,6.878953999999999,9.017321321689996,3.0,-1.0
Na2Zn3S4,mp-1024069,72,-3.385845575,3.2211807054831265,-1.1302350493518525,381.9556966175785,2.0222,8.720994989313263,8.720994989313263,3.0,-1.0
Cd(AgI2)2,mp-1025377,121,-2.2365145285714285,4.945339935418756,-0.4245070676190476,280.63205281567184,2.0050000000000003,7.978389527394799,7.978389527394799,3.0,-1.0
ZnS,mp-10281,186,-3.50789659125,3.9951124965131535,-1.1415298528125,162.05739900344298,2.0471,3.852502346297274,12.608181,3.0,-1.0
Mg2VN3,mp-1029368,36,-7.163305960833332,3.17971653707025,-1.1396588386899988,147.8654903859279,1.8392000000000004,5.119877,5.751239366987432,3.0,-1.0
BaCN2,mp-1029375,166,-7.749806045,3.4983445382072493,-0.9871320686899994,84.18222586086415,2.9819999999999998,5.736918006820126,5.736918276583168,3.0,-1.0
Mg2NbN3,mp-1029408,36,-7.339946620833333,3.751669737274226,-1.14673300369,162.4713882238897,2.5163,5.3046169999999995,5.917852402525767,3.0,-1.0
KSi2N3,mp-1029418,36,-7.070994312500001,3.3145875993363547,-1.101253720856666,137.5582363101334,3.71,5.0423,5.569044079980422,3.0,-1.0
Mg2TaN3,mp-1029442,36,-7.742248408333332,5.567911616744398,-1.2562893595233326,161.98742956411962,2.9433,5.315452,5.9085767545395385,3.0,-1.0
CaSiN2,mp-1029506,64,-7.2009649675,3.1054738855434785,-1.36700039869,205.70837899869443,2.1962,6.1572743328009985,6.8425949999999975,3.0,-1.0
Na3W2N5,mp-1029565,80,-7.60599585125,5.17188334989618,-0.6437387984400005,650.7235680865,2.3221,9.674636714728312,9.674636714728312,3.0,-1.0
Li3YN2,mp-1029592,206,-5.634069365833334,3.1399139938674865,-0.9510386844044448,582.7583499245022,2.119,9.113883340499099,9.113883340499099,3.0,-1.0
Sc2(CN2)3,mp-1029602,167,-8.953456587727274,2.286593390412817,-0.9479917299345444,304.98368685026884,3.3110000000000004,10.305480910459737,10.305481968276741,3.0,-1.0
Y3Si6N11,mp-1029652,100,-8.494196707999999,4.024942800521057,-1.5227721318089988,486.2492600450032,3.1206000000000005,4.891192,9.970619000000001,3.0,-1.0
In2(CN2)3,mp-1029677,167,-7.497916270454545,3.601299211911692,-0.1435032990254541,322.4971100115923,2.1515000000000004,10.339760804973828,10.339760823101473,3.0,-1.0
BaGe7N10,mp-1029679,7,-6.645802621666666,5.053268953007086,-0.3233088610444439,516.4872444197325,2.6487000000000003,7.146967,10.271046174923567,3.0,-1.0
Cs2CN2,mp-1029699,2,-5.971697360666669,3.4693313896025906,-0.5871913967910795,439.1488572688642,2.2801,5.8669400000000005,12.985055966703491,1.0,1.0
K3BN2,mp-1029756,14,-4.87093906875,2.1378519995888303,-0.5516835709044443,485.0517187347022,1.5852000000000002,6.5002889999999995,9.080094969637102,3.0,-1.0
Li2GeN2,mp-1029776,14,-5.447317667,3.6620451854372886,-0.578154074285333,207.7423915630324,2.7095,5.549288,6.684071,3.0,-1.0
Rb2CN2,mp-1029784,12,-6.001760656,3.2510336237952964,-0.5832020119519988,107.75244548817172,3.0297,4.325984661290999,6.1045722204299455,3.0,-1.0
Na3Mo2N5,mp-1029845,80,-7.09225972125,3.4270276249244684,-0.5524993564399991,641.3065653612647,1.9299,9.624724471316462,9.624724471316462,3.0,-1.0
Y2(CN2)3,mp-1029920,167,-9.037996576363636,2.7016709541326187,-1.0081677170557568,366.17932214019964,4.0364,10.644773663382656,10.644774380964446,3.0,-1.0
Ca3Al3N5,mp-1029921,2,-6.542741705,3.0344185989926333,-1.3594791533545452,296.8333464411621,2.6072999999999995,5.675883,8.343813825076698,3.0,-1.0
Al2(CN2)3,mp-1029975,167,-8.15911144590909,2.400992387357024,-0.623990819934544,240.7275794232613,2.8598,9.752821826549484,9.75282185844415,3.0,-1.0
MgTe,mp-1039,186,-3.2474264975,3.648791210911923,-0.8756360074999998,138.26178168678,2.362,4.61088068086781,7.509375,3.0,-1.0
Li5P(S2Cl)2,mp-1040450,38,-4.148996271666666,1.929199911499117,-1.5358661370215079,227.96241657695117,2.7791999999999994,6.050155229778241,7.212089999999999,3.0,-1.0
K2CN2,mp-10408,12,-6.09691635,2.096868964631704,-0.6264117561519995,93.62058103868151,3.1433,4.0972665553505285,5.917929716500528,3.0,-1.0
Na4ReN3,mp-10419,9,-5.623013411875,3.9185750023144927,-0.4279443350591663,271.36479734547953,2.4466,6.288954267305972,8.930195104503428,3.0,-1.0
SrC2,mp-10497,15,-6.69534211,3.1501871091707656,0.01900544111111202,117.69771110435195,2.4194,4.17901143710256,7.8989717631642415,3.0,-1.0
SrMg2N2,mp-10550,164,-5.008191404,3.7066330667933087,-0.8491942582853333,73.57960100624621,1.6876999999999995,3.643606556524044,6.399763,3.0,-1.0
CsI,mp-1056920,221,-2.72317955,4.2490386119784125,-1.513472056465517,101.53462102910083,4.2301,4.665212,4.665212,3.0,-1.0
NaPN2,mp-10572,122,-6.48536287875,3.084899800270993,-0.8271422654161906,88.25304273316462,4.867700000000001,4.99877372315761,4.99877372315761,3.0,-1.0
CsH,mp-1057286,225,-2.27715222,3.3219351991276365,-0.2095827032755171,66.93942098848329,2.5878,4.557559177402088,4.557559177402088,3.0,-1.0
NaN3,mp-1064952,8,-6.68318843,1.7771269536492733,-0.3901712351183333,60.744916074973965,4.0425,3.6960055342566793,6.699362891780829,3.0,-1.0
NaN3,mp-1066400,160,-6.6814991375,1.7411106422829383,-0.3884819426183333,62.00147482439926,4.2042,5.440231641269057,5.440231924882983,3.0,-1.0
BrCl,mp-1066781,36,-1.7953046475,2.4190804716382606,-0.34991588913000005,158.36993217183095,1.8328,4.746631664881635,7.821122999999999,1.0,1.0
H2,mp-1066989,65,-3.340260065,0.2170027119837974,4.440892098500626e-16,15.425832529814405,6.4533000000000005,2.607236440224783,2.6089580000000003,0.0,1.0
KNO2,mp-1067154,44,-5.77829623,1.7429111851724073,-1.389745711969999,81.08169011614554,2.5269999999999997,4.913157572818218,4.913157572818218,3.0,-1.0
PbS,mp-1067933,12,-4.3995307775,3.9168525170193615,-0.8067123090625001,202.87150360840863,2.2622,4.245334763957725,11.312144976437759,2.0,1.0
CsGeBr3,mp-1068340,160,-3.2146885320000003,3.9860095551920516,-1.1288465625862074,185.49062247270413,2.2258,5.703787765758908,5.7037882523575485,3.0,-1.0
ZnS,mp-10695,216,-3.50946622,3.998930215663607,-1.1430994815625,40.475671304233664,2.3504000000000005,3.853922876297603,3.853922876297603,3.0,-1.0
CsPbI3,mp-1069538,221,-2.835497198,4.535852458397697,-0.9994797405862068,263.88598198582616,2.8567,6.4141449999999995,6.4141449999999995,3.0,-1.0
Be3N2,mp-1070456,160,-6.603082936,2.6685321459417137,-1.1784463419519997,34.25575595416381,2.8646,5.147257129291677,5.147257668517868,3.0,-1.0
GeS2,mp-1071032,137,-4.572270873333333,3.1621417443732787,-0.7159350104166666,143.64436922728424,1.604,3.53275,11.509668,2.0,1.0
Rb2S,mp-1071288,194,-2.9382794916666666,3.2459843307995886,-1.126926821041667,207.69689098296038,1.8961,5.560449171669947,7.7567460000000015,3.0,-1.0
AlPS4,mp-1071955,23,-4.873079885,1.70984775351459,-1.031276358511904,180.8452131538411,2.7826000000000004,6.609985858626553,6.609985858626553,1.0,1.0
TaCu3S4,mp-10748,215,-5.70578978875,4.816679744429983,-0.9498701503125008,172.3206970483941,2.0731,5.5647519999999995,5.5647519999999995,3.0,-1.0
KLiS,mp-1077266,194,-3.5577815266666666,1.8582222774002928,-1.3936776331527778,139.59066468721255,2.7354,4.215917923554134,9.068625,3.0,-1.0
Zn(GaS2)2,mp-1078049,111,-4.131752078571429,3.689075102392804,-1.1020529239285717,149.94285988151202,1.9339000000000004,5.242565,5.455545,3.0,-1.0
SiBr3,mp-1078181,12,-3.36156285,2.9104210522897964,-0.77753944,305.58342088540866,3.9443,6.879273367647487,7.839676152378553,0.0,1.0
SiI3,mp-1078195,148,-2.87182719,3.2068382887643088,-0.37248922375000015,423.36189063033135,2.9565,9.219859946945236,9.219859998726063,0.0,1.0
H3CBr,mp-1078197,36,-4.3817755830000005,2.0025486564890858,-0.2651921381720001,157.44848033962828,4.5527,4.470543983833847,8.082275,0.0,1.0
H3CCl,mp-1078233,36,-4.502237299,1.3164952313334533,-0.46226896682400004,127.36316446939564,5.5813000000000015,4.1377638420041585,7.651655,0.0,1.0
Li2H6Pt,mp-1078552,225,-3.71613102888889,4.64031291551786,-0.4575562053762966,76.94277424220273,3.0845,4.7741304281303405,4.7741304281303405,0.0,1.0
KNa3H4,mp-1078554,221,-2.46803868875,1.3879961065282018,-0.21637590843499988,134.11088025678222,3.2043,5.118641,5.118641,3.0,-1.0
RbNa3H4,mp-1078643,221,-2.39055442875,1.781720902721538,-0.15512475774749968,147.69077776785704,2.8273,5.285886,5.285886,3.0,-1.0
Sr2H6Os,mp-1078677,225,-4.456067935555557,5.496032476696731,-0.6733216105614809,112.24816406503857,2.5074000000000005,5.414579667267994,5.414579667267994,3.0,-1.0
NaCaH3,mp-1078750,2,-3.0436419089999998,1.4989621070560168,-0.4357494928386664,146.43154147327678,2.1663,3.630551,6.865981051922879,3.0,-1.0
KI,mp-1078836,63,-2.7888528925,2.971385142055772,-1.4716471115,185.5391149718824,3.7452,4.941701842192527,8.676589,3.0,-1.0
Mg(BrO3)2,mp-1078861,12,-4.321912004444445,3.117394254068628,-0.949898010833334,149.2055748209659,4.1945,5.036645284713328,6.362873797433437,2.0,1.0
NaCaH3,mp-1078933,161,-3.0377167000000003,1.4464776967643616,-0.4298242838386663,151.74470538829218,3.3367,6.111790197325576,6.111790510561777,3.0,-1.0
Al2S3,mp-1079029,167,-4.996275387,2.8371673729998945,-1.4142511348750006,175.76922371872203,2.5209,6.513264686702821,6.513265438385036,3.0,-1.0
Zn3CdSe4,mp-1079034,215,-3.01471320125,5.153289125402002,-0.6789923886718752,201.22490510395,2.0469,5.85995,5.85995,3.0,-1.0
K3NaH4,mp-1079248,221,-2.42968375625,1.4220796452198985,-0.2290842933516668,168.51592635980646,2.6032,5.523491,5.523491,3.0,-1.0
K2CdSnSe4,mp-1079645,121,-3.46892781,4.277105708118633,-0.8268146325468746,242.7105356810374,2.1301,6.842012518840929,6.842013036210396,3.0,-1.0
LiBeH3,mp-1079676,5,-3.380915325,0.7000756586078871,-0.30740618183866675,90.02470747407101,4.5609,4.987870593115362,5.128920553232423,3.0,-1.0
GaSi3C3N,mp-1079836,6,-7.20177398125,3.9497724369382974,-0.3346674999849988,85.77212051080272,2.7976,3.1116610000000002,5.3989477274581015,3.0,-1.0
Ca2H6Ru,mp-1079896,225,-4.3398177022222235,3.307089444906288,-0.7038166596355551,94.03289525276101,2.5372000000000003,5.1042460573544055,5.1042460573544055,3.0,-1.0
LiCaH3,mp-1079935,167,-3.2922828280000003,1.7059658960518782,-0.5655362818386663,97.42053789603399,2.5159,5.119739574500348,5.119740479212301,3.0,-1.0
KIO3,mp-1080058,161,-4.453035048,3.81322478585756,-1.3787534543500002,186.38133911918226,2.8548,6.455038424194312,6.455039090268703,3.0,-1.0
Cs2Se,mp-1080254,194,-2.7369749616666668,4.3673692588901964,-0.9747362210686064,262.174101089117,1.8509,6.070736350161157,8.214411,3.0,-1.0
Cs2Se,mp-1080271,36,-2.7385614633333333,4.079296803610437,-0.9763227227352728,280.6883550518739,1.6603,6.499437835852883,8.758989999999999,3.0,-1.0
Cs2Li3I5,mp-1080534,12,-2.860203378,3.757210206552184,-1.3464397360862068,407.1148170550355,3.8642,8.805957640728291,11.205056660117206,3.0,-1.0
NaSr4(BN2)3,mp-10811,229,-6.6481091235714285,3.719148763204932,-1.2319958615557127,218.7515188809925,2.4848,6.574423192575527,6.574423192575527,3.0,-1.0
NbTl3S4,mp-1091384,217,-4.8665809225,5.794436546419343,-0.9818029915625006,239.0939594802359,2.6754,6.772206074291817,6.772206074291817,3.0,-1.0
SrC2(SN)2,mp-10927,15,-6.901962274285713,2.4113132244780635,-0.7599670225252382,280.6708130193362,3.7984,6.124685747236751,8.237925586848489,3.0,-1.0
BaC2(SN)2,mp-10928,15,-6.955750032857143,2.623344720889126,-0.7809705558585713,320.9132475888168,3.909,6.374973574658407,8.74295009988991,3.0,-1.0
NaGaTe2,mp-1094098,122,-3.2491416475,4.1209363083012525,-0.5918042527083331,280.38421462358554,1.8646,7.461651099711043,7.461651099711043,3.0,-1.0
Na4ZnSe3,mp-1094105,9,-3.06503629375,2.7941272913322406,-0.9392754300455728,468.60022162952026,1.6909999999999998,7.852343269404683,9.999014197168089,3.0,-1.0
Na2Zn2S3,mp-1094107,15,-3.448096411428572,3.090056296948676,-1.2241305180059527,586.8045519000021,2.1607000000000003,6.734887550734014,9.908798154875543,3.0,-1.0
Na2Zn2S3,mp-1094108,14,-3.4089815985714287,2.9404826140407767,-1.18501570514881,308.32678486491534,2.0493,7.018963,7.069572,3.0,-1.0
Rb3NaH4,mp-1095176,221,-2.32067952125,2.358031548968708,-0.16877938628916667,199.5894277680963,2.103,5.844031,5.844031,3.0,-1.0
OF2,mp-1095223,62,-2.8842776375,2.2029415432208306,-0.522022392043333,162.805609529347,2.1259,3.0192330000000003,9.031410000000001,0.0,1.0
ScTlP2S7,mp-1095287,5,-5.0694616172727285,3.1274572585033726,-1.0847686285470788,284.45475308008724,2.1363,6.543219055428683,6.667782340590684,2.0,1.0
Li2SnSe3,mp-1095291,9,-3.882827614166666,3.848154295261534,-0.8303022772829861,318.8659512797098,1.49,7.357186923057616,7.96406362938701,3.0,-1.0
SiS2,mp-1095294,14,-5.22009015,1.9706682994519389,-1.0963255654166666,310.81322075082534,3.3913,5.942923,8.080066,2.0,1.0
BaReH9,mp-1095506,155,-4.288978925454545,5.071064658491798,-0.3325127465981817,108.9129004043751,3.2599,4.797899183609948,4.797899602941792,3.0,-1.0
LiBH4,mp-1095543,40,-4.002992350833334,0.7201050747424012,-0.4117821369966671,100.46529531923737,5.4657,3.9636170015107415,6.395167,3.0,-1.0
LiGaH4,mp-1095586,63,-3.174958413333333,1.93129797300796,-0.1922975775522223,138.76518679329172,4.5701,4.7633649302329335,6.134912,3.0,-1.0
Al2ZnS4,mp-1096810,82,-4.62288454,2.7615576007300766,-1.3881910060714289,148.9024665736456,3.1239999999999997,6.439563713526173,6.439563713526173,3.0,-1.0
CdCN2,mp-10969,166,-6.606632075,4.596316760799241,-0.09297836618999966,55.071147582757646,2.3417000000000003,5.304886979911449,5.304887267247157,3.0,-1.0
HC,mp-1096986,164,-6.40659895,1.4092691227344831,-0.17334026930999968,30.679676387225303,3.2947,2.540267462699942,5.489859,0.0,1.0
KGaTe2,mp-1097013,122,-3.27819978375,3.9563832498956346,-0.6719257063750002,305.567763052512,1.7035,7.419765410176457,7.419765410176457,3.0,-1.0
CsPb2Cl5,mp-1097709,1,-3.52826389,3.312782995066004,-1.7045199655288794,363.1923804474836,3.588,5.783285,8.976131468836284,3.0,-1.0
CaC2(SN)2,mp-11009,15,-6.896460369285713,2.046946480295301,-0.709305313715714,253.4968801309759,3.4511000000000003,6.008500068092617,7.801072493966196,3.0,-1.0
Sr(BS2)2,mp-11012,148,-5.452557147619048,2.426738076754502,-1.3182393958333334,487.54501341538514,3.0079,8.969640475029642,8.969640647045622,3.0,-1.0
SrCaI4,mp-1101340,10,-3.309119075,3.6913568514477935,-1.6772638094444443,285.7937828355953,3.82,4.682771,8.143848632048732,2.0,1.0
SrCaI4,mp-1101341,65,-3.274019656666667,3.779324137311968,-1.6421643911111117,279.1416666160049,3.494,4.787731,7.635675724275358,3.0,-1.0
Sr3CaI8,mp-1101363,139,-3.218610839166667,4.261373066264483,-1.6130987925,513.6558078839557,2.9758,9.806674599332183,9.806674599332183,3.0,-1.0
RbCd(NO2)3,mp-11016,146,-5.804579349090909,3.352331340539267,-1.1468672392854529,166.38190300353864,2.3512,5.5003365304211185,5.500336792429352,3.0,-1.0
KCd(NO2)3,mp-11017,146,-5.807564917272727,2.967863256903813,-1.1380469097854535,161.99159464987432,2.3128,5.451780158717336,5.451780286548057,3.0,-1.0
TlCd(NO2)3,mp-11018,146,-5.734115122727273,4.552660847831606,-0.9508467486036356,165.88784593328742,2.176,5.494943139509272,5.494943357792237,3.0,-1.0
NaBH4,mp-1101862,114,-3.9149142933333336,1.1396214030019656,-0.42274918783,110.25133907145478,6.6407,4.326884,5.888889,3.0,-1.0
Na2PS3,mp-1101885,12,-4.25316367,2.05434988076001,-1.176237020768849,279.9129009990356,2.8018,6.604577258387171,7.604189731907668,3.0,-1.0
AgClO4,mp-1101933,11,-3.992915775,4.034353320631651,-0.4814042991544447,170.66475803201675,2.8481,4.966207,6.731999817514554,2.0,1.0
MgH2,mp-1102038,205,-2.9391532566666663,1.5580970204558062,-0.2459021324133328,112.20572001223542,2.9981,4.823233999999999,4.823233999999999,3.0,-1.0
AlPS4,mp-1102285,112,-4.8692844808333335,1.928293011864785,-1.0274809543452377,320.7165918689179,2.8618,5.75862,9.671294,1.0,1.0
Rb2S,mp-1102384,62,-2.9984574283333334,3.0865209379457963,-1.1871047577083338,436.8548713848507,1.9681,5.146923999999999,10.022055,3.0,-1.0
Zn2PN3,mp-1102523,36,-5.863557075,5.237032887532258,-0.5651921342852381,129.24782652910287,2.6001000000000003,4.9777190000000004,5.459365976319228,3.0,-1.0
AlCuBr4,mp-1102536,112,-3.2562885841666667,3.784482623979297,-0.8575404741666667,359.9220482311248,2.17,5.794313,10.720241,3.0,-1.0
ZnS2,mp-1102743,205,-3.544917246666667,3.9826293530511614,-0.8096761320833336,216.04277082275013,2.0035,6.000396,6.000396,3.0,-1.0
Mg2BBrN2,mp-1102794,15,-5.7867441225,2.9161239891846447,-1.2164403248211109,190.57622486074814,3.3092999999999995,5.690370867110947,6.566048644951162,3.0,-1.0
NaAlH4,mp-1102924,36,-3.215002625,1.430288467263291,-0.21180684296888866,125.39317205371016,1.9487,5.08742,7.18547088809474,3.0,-1.0
AlCdCl4,mp-1102961,2,-3.3190313475,2.4872469246496407,-1.7050530980066665,375.4762886007415,2.8206,6.7543169999999995,9.745315151497822,2.0,1.0
GaHgCl4,mp-1103091,2,-2.7320863766666665,3.5626374713171223,-1.34088974759,384.1814769716201,2.8578,6.673274,9.760637554681047,0.0,1.0
SbSBr,mp-1103194,33,-3.74166926,4.309229776223346,-0.6620300443750006,360.2649713773214,1.829,4.014094999999998,10.220930000000001,1.0,1.0
NClO,mp-1103281,14,-4.9949489125,1.7428776294329364,-0.5109527014633333,249.46649375456587,1.7027,6.1008830000000005,7.64781193778907,0.0,1.0
Mg(BH4)2,mp-1103290,164,-4.003508609090908,1.0546575205650923,-0.28742161975393865,85.00709086871326,5.7238,4.277023621897008,5.365883,2.0,1.0
Na4Mg(SiSe3)2,mp-1103351,5,-3.9338120969230768,3.407736879675942,-0.958043956722756,314.88116837952566,2.7866,7.1043479491480435,7.1188163736571415,3.0,-1.0
NaBH4,mp-1103416,6,-3.8862004033333335,0.8173620183403453,-0.3940352978300001,153.71987307482019,5.4542,4.397888,7.631044273266142,3.0,-1.0
Cs2SiS3,mp-1103520,12,-4.411446285833333,3.085165526811575,-1.4722648917061782,419.9204288556783,3.0224,7.904191649180895,10.16420075684168,3.0,-1.0
MgSe2,mp-1103590,205,-3.6926839366666666,4.36684187600214,-0.8286496015624998,277.1721440834114,1.9935,6.520034,6.520034,3.0,-1.0
RbCu2I3,mp-1103650,63,-2.890384925833333,4.6026560553585245,-0.5985540495833336,428.0803651297152,1.9946,5.640798,8.823246451434642,3.0,-1.0
Al2PbS4,mp-1103722,66,-4.910860152857143,3.869866666159616,-1.3257518389285718,334.1987147934032,2.6540000000000004,6.062873301007122,10.614066000000001,3.0,-1.0
Na4Mg(GeSe3)2,mp-1103730,5,-3.735751747692308,3.773932717271349,-0.8834122482612181,323.5354833699405,1.8584,7.1529696927853665,7.1940359706443635,3.0,-1.0
BaGaH5,mp-1103816,4,-3.36713144,3.535218873542003,-0.3463100629428568,199.24267496377948,3.1796,4.611658,8.598634154598392,3.0,-1.0
Ca(GaS2)2,mp-1104167,66,-4.615908958571429,3.243135598560841,-1.4796589082142857,315.1809972430459,2.7151,5.926630315101491,10.241539,3.0,-1.0
Ag3SbS3,mp-1104271,161,-3.681702854285714,4.899352425236152,-0.3894687327678576,367.1019329249105,1.8641,7.603274034917457,7.603274174320427,3.0,-1.0
Hg3Bi2(SCl4)2,mp-1104411,12,-2.8235377393333327,5.290891542721745,-1.112344588488667,429.1832321729204,2.8051,7.648678003432031,9.524912492557453,3.0,-1.0
MgAlH5,mp-1104429,20,-3.254180607857143,1.492677140185796,-0.1763892954428568,125.32103179163151,3.4207,4.2731910000000015,6.885328843084911,3.0,-1.0
Sr(GaS2)2,mp-1104810,66,-4.628661000714286,3.461621921655183,-1.5375707541666668,340.89956542486067,2.7824,6.079057512413006,10.679132000000001,3.0,-1.0
Al2ZnSe4,mp-1104860,227,-4.047204663571429,4.723315668658222,-0.7994130663392853,306.0081972679301,1.7618999999999998,7.563962250545808,7.563962250545808,3.0,-1.0
