pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim
Na4Mn9O18,mp-1094147,26,-6.782282583064518,4.064539229426819,-1.9755634160119315,714.4523918574838,0.0,2.9202,26.525223999999998,3.0,-1.0
Ag2SnSe3,mp-1096812,9,-3.60086408125,5.478384507492142,-0.2404610321440976,1385.3862293637833,0.058600000000000214,7.4975791068398205,28.52157190364327,3.0,-1.0
Zr8Sc2O19,mp-1100806,25,-9.488357201724137,5.632752113070806,-3.9120059204741366,331.2652734290485,2.9941000000000004,3.545653092784039,36.12590464789353,3.0,-1.0
Y7(CuTe4)3,mp-1100887,1,-5.469120113636364,5.611526022436818,-1.1380960698484852,693.6795285297452,0.4453000000000005,14.305507056637795,42.854979173390696,3.0,-1.0
SnBi4Te7,mp-1101917,164,-3.710032785,7.2470494686517775,-0.2456314845833329,423.39942256097504,0.6355000000000004,4.4605494675237045,24.572134,2.0,1.0
NbSe2,mp-1102559,194,-6.522410289166667,6.1384160450753305,-0.8247009573958337,271.4100835560066,0.0,3.4803840355720803,25.872656,2.0,1.0
Bi3Te2S,mp-1103410,164,-3.8701929108333335,7.437214240521281,-0.2985771346875001,408.23756340291465,0.10160000000000036,4.378580422185254,24.587575,2.0,1.0
Sr2NiClO3,mp-1104703,129,-5.292248455714286,4.715653545682307,-2.294256088620476,447.04685985234596,0.0,3.908428104083277,29.264714000000076,3.0,-1.0
Ba5In4Te4S7,mp-1105201,44,-4.384312464500002,4.718509679146709,-1.5100263715937507,661.8782175607454,1.1338,20.397035085033632,20.397035085033632,3.0,-1.0
CoAgO2,mp-1106049,194,-5.143349496875,6.598861055216952,-1.0037983129166663,200.1045256039837,1.218,3.0437487874612783,24.940706,3.0,-1.0
Zn4InGaO7,mp-1153970,194,-5.050310706153846,5.787666203914077,-1.9319713250961543,320.2906690391672,0.9546,3.3278135989700504,33.396091,3.0,-1.0
Sr16Fe16O43,mp-1173632,2,-6.4066119925333345,5.067943120636843,-2.388113842005556,977.5318532633116,0.0,5.5882010603183865,44.32113959387237,3.0,-1.0
Na16(WO3)19,mp-1173873,8,-6.799172760869566,6.6991912692582805,-2.162512216136776,1183.0320434479406,0.0,5.6037761416010365,43.512606966342275,3.0,-1.0
Li7Mn4CoO12,mp-1175278,12,-6.2032519527083325,3.9536391042076655,-2.058744087533084,436.1855426281697,0.4340999999999999,2.8703700870969584,23.042913331013928,3.0,-1.0
Na5(WO3)14,mp-1176346,71,-7.188769808524588,6.75892877865846,-2.1823602781830598,825.6554652494191,0.0,19.838140787365962,19.838140787365962,3.0,-1.0
Li8CoNi9O20,mp-1176867,6,-4.925779315131579,4.629594510302623,-1.2951414145175442,690.593532568428,0.0,2.815029,21.32615236280792,3.0,-1.0
Li4V5Cr4O18,mp-1177172,55,-7.277031862580645,3.92617930100115,-2.385825729220429,658.4714556585477,1.3926000000000005,2.983589,24.817647,3.0,-1.0
Li4V9O18,mp-1177174,55,-7.300478184354838,3.8159566595468886,-2.439999973575269,673.8198551277337,1.0642999999999998,2.997806,25.292559,3.0,-1.0
Li9Mn21O40,mp-1177178,22,-6.962219548714286,4.0844065785364005,-2.0464351593274093,754.626033094387,0.0,5.985584470787956,21.48813655000365,3.0,-1.0
Li4Ti3Mn2(Fe2O9)2,mp-1177270,26,-7.094315363870968,3.8994465503603073,-2.3958034247439906,675.0498226537006,1.1386999999999996,2.939695,25.330793,3.0,-1.0
Li4Ti3V6O18,mp-1177271,26,-7.63765422016129,3.721824335914794,-2.7294096274462363,682.6317338063078,0.9912000000000004,2.987347,25.357254,3.0,-1.0
Li4TiV4(Fe2O9)2,mp-1177277,26,-6.97504552516129,3.8655664203820472,-2.3134714051344085,679.3820231483959,1.4581000000000004,2.950853,25.608673,3.0,-1.0
Li4Ti4V4CrO18,mp-1177283,55,-7.740724321935482,3.713314563390377,-2.80887562126344,682.3895768510432,0.0,2.972306,25.116602,3.0,-1.0
Li4Mn9O18,mp-1177463,55,-6.870028548387097,4.090950771989779,-1.9866292974635449,657.7255648743766,0.0,2.914478,24.971712,3.0,-1.0
Li3Zn2Fe19O32,mp-1177501,8,-6.394645636071429,4.6018485287329165,-1.8748133942857144,622.3353910449605,1.3565999999999998,6.039028191763473,20.011485686475986,3.0,-1.0
Li3Ni7O12,mp-1177647,1,-4.836391317878788,5.039890355013836,-1.1096771821969689,616.4584916538042,0.02179999999999982,4.975771,28.648711925667897,3.0,-1.0
Li3Mn7O12,mp-1177687,1,-6.993670716818182,4.28724601743536,-2.037273059513918,694.1353509535962,0.0,5.23821479370262,30.38903770473609,3.0,-1.0
Li3Ti2V5O12,mp-1177731,1,-7.633123639393939,4.06407488693341,-2.65697506628788,690.4233636575908,0.4174999999999995,5.115063,29.543255343229085,3.0,-1.0
Li3Cu2Ni5O12,mp-1177736,1,-4.896372666363637,4.913961573938232,-1.1257430770454535,642.0951304002904,0.10709999999999996,5.023850694993035,28.70152256198605,3.0,-1.0
Li32Mn11Cr5O48,mp-1177783,1,-6.230507684479168,3.68831544774546,-2.2162667355566,834.8727550099362,0.0,5.006951,38.3910094616231,3.0,-1.0
Li2MnV(P2O7)2,mp-1177896,1,-7.2011531149999986,2.87781834415604,-2.665104563593979,809.5174896758087,0.5522999999999998,4.850039,24.988933158964013,3.0,-1.0
Li32Mn11Cr5O48,mp-1177917,5,-6.229725249375,3.6663955794524985,-2.2154843004524323,839.8641151713327,1.1903,5.016760962964052,38.477943732679904,3.0,-1.0
Li32Mn5Cr11O48,mp-1177991,1,-6.2576863890625,3.6221708939957553,-2.233495993226485,842.0261994360782,0.0,5.009278,38.42233227822655,3.0,-1.0
K(WO3)3,mp-1178164,3,-7.2266670086153875,6.419153053776487,-2.2156848874038464,950.166952757623,0.0,3.880867,32.758757636682404,3.0,-1.0
KFe11O17,mp-1178195,5,-6.535401345517242,4.110098470276678,-1.83216880773276,747.7362404983808,1.2731,5.989818601977025,24.059059564467002,3.0,-1.0
Fe2OF3,mp-1178468,6,-5.797601146333332,4.194830274584725,-2.467380874636667,365.5404261510072,0.6508,3.143509,24.033900096605397,3.0,-1.0
Ba4Ti3O10,mp-1178581,64,-7.780508012647058,5.799798602139956,-3.438213068088235,488.3889419876664,1.8494,4.064354279597683,29.565389,3.0,-1.0
SrZnSb2,mp-1179023,62,-3.36586739875,5.732585668537391,-0.5640605629166666,459.4681314124479,0.0,4.443727,23.049712,3.0,-1.0
P2W9O31,mp-1180022,14,-7.49933590702381,6.025081029241557,-2.263470681211735,1219.5435297520887,0.0,5.425361,33.962378844142386,3.0,-1.0
NaTa7O19,mp-1180204,55,-9.265463933796298,7.247547126454853,-3.15484395109568,1460.4982768707644,0.0,3.9158510000000004,24.015098000000002,3.0,-1.0
Mn9(Si2O9)2,mp-1181034,33,-7.8427349708064495,4.090804363299957,-2.505607829130212,1452.8257965056553,0.0,4.895538,28.206846000000002,3.0,-1.0
K(IO3)2,mp-1181385,14,-4.341758384305557,4.093787672941353,-1.0492676076944447,1261.9896075830384,1.5705,7.205336,22.9129404575202,3.0,-1.0
AlPb3OF9,mp-1182997,14,-5.1309565075000005,6.2380209808680895,-2.8116390994257143,889.6994301032165,0.19699999999999995,5.7544580000000005,26.805979406449023,2.0,1.0
NbSe2,mp-1186234,38,-6.520090551666668,5.979945472871844,-0.8223812198958337,278.60254232306977,0.0,3.4863947069391035,26.450009,2.0,1.0
Zn2InGaO5,mp-1187872,194,-5.2751383050000005,5.953343642417947,-1.9942945498611109,220.54970203200662,1.1667999999999998,3.3461120035438143,22.745469,3.0,-1.0
Li3(ZnSn2)2,mp-1188187,194,-2.95230731,5.221106197448604,-0.254024727777778,398.4964624894992,0.0,4.550830529743994,22.218388,3.0,-1.0
Nb4SiC3,mp-1188839,194,-9.6859140475,7.0668359621343315,-0.4970545125000001,204.77862444783244,0.0,3.2060246675821134,23.004898999999998,3.0,-1.0
Ba2ZnTe3,mp-1190380,62,-3.7468138575,5.361872683549311,-1.3255491808333335,895.4649408087806,1.3179000000000003,4.732197,19.160089000000006,3.0,-1.0
Bi4Pb7Se13,mp-1190436,12,-4.101735175416667,7.533131997340656,-0.4769220112695312,730.245597533265,0.5732999999999997,7.467931051142679,23.93844560366897,3.0,-1.0
TlInHgS3,mp-1190524,15,-3.352435529583333,6.7529038257233,-0.7131044169791666,605.8841304649136,1.4958000000000005,7.4002874469202204,21.84891481284736,3.0,-1.0
Na9Sn4,mp-1193435,63,-2.323478369230769,3.0049964286175785,-0.17962010999999994,753.4578409460453,0.0,5.447852528017346,29.2704,3.0,-1.0
Al2Ag2Bi2S3Cl8,mp-1194539,190,-3.8026848394117634,3.653851771334378,-1.3682077981640195,970.2588684538698,1.901,7.010760641001017,22.794325,2.0,1.0
BaGe4(RhS3)2,mp-1194551,61,-5.326623900576923,5.13873030584325,-1.0206518089423076,1067.774578393143,1.5014000000000003,5.982646,29.529464,3.0,-1.0
Ga2SnGeS6,mp-1194838,43,-4.41074455275,3.4708725373075526,-0.8580715611249999,1001.2131333086817,0.9138000000000002,7.038028287288991,23.655067303812032,3.0,-1.0
YV(TeO4)2,mp-1194912,64,-6.811191538541667,5.296411541259175,-2.301166305763889,655.940408711214,1.5077999999999996,5.522108258355678,21.625604,3.0,-1.0
Al2Cu2Bi2S3Cl8,mp-1195160,176,-3.9521213423529415,3.6679173467040087,-1.3686265756150002,886.2759979048018,1.2681999999999998,6.610104012421287,23.421881,2.0,1.0
Bi26Mo10O69,mp-1195168,2,-6.299371184857143,7.082943643411287,-1.8494831876785716,1757.5758424227054,2.0209,5.920039,25.511115538339638,3.0,-1.0
CaSiP2,mp-1195298,92,-5.23860535375,2.5303516839321376,-0.674233948035714,1366.162275192255,1.0249999999999997,7.204561999999999,26.320075,3.0,-1.0
Rb4Ge(PS3)4,mp-1195703,15,-4.467800378333333,2.491368451304411,-1.0452200929421775,1230.638390519272,2.1049,7.539865165065818,24.04366069154313,3.0,-1.0
Cs4Ge(PS3)4,mp-1195705,15,-4.4726832002380945,2.774314852806117,-1.0663184768338023,1332.274976298024,2.0929,7.746817069924526,24.720868982877803,3.0,-1.0
Cu3Sn,mp-1195862,63,-4.061596837,8.795607290782263,0.015201129249999924,584.0238453039102,0.0,4.3329330000000015,24.067934798767126,3.0,-1.0
Tl4GeSe4,mp-1196396,15,-3.5129751080555565,7.061995453699862,-0.3959433652083335,1134.3151077142518,1.0988000000000002,7.105231862118013,25.41904812187397,3.0,-1.0
Cu3Ag2Bi7Pb3S16,mp-1196623,11,-4.285183798225806,6.705953467270902,-0.6755466605913979,1487.6498819187275,0.3064,4.05663,29.279945480036265,3.0,-1.0
CaCuGe,mp-1197254,33,-4.010114146944444,4.997866472054318,-0.4341693452777772,702.7636924798609,0.0,4.3601410000000005,21.471191,3.0,-1.0
GeS2,mp-1197287,7,-4.619731695277777,2.804545495924188,-0.7633958323611109,971.7592892065013,2.2271,6.963847,22.866118,3.0,-1.0
Cs3Hf2P5S18,mp-1197320,9,-5.237851313214286,2.9121684808235484,-1.231393037246438,1696.634229555869,2.1363000000000003,7.019463783919468,34.595673187642696,3.0,-1.0
Sc2Ni7,mp-1197416,194,-6.292135783888887,7.132037514223902,-0.38925856499999945,466.369325850532,0.0,4.770742201869328,23.660693,3.0,-1.0
Bi2W2O9,mp-1197485,33,-6.885802219807693,8.455905246071774,-2.0238552368269227,730.2333006209822,1.9756,5.452661,24.558718,3.0,-1.0
SiC,mp-1197730,160,-7.530046954411764,3.1775213393748416,-0.20399959441176416,356.215455377621,2.0169,3.0920674571813342,43.05838987882302,3.0,-1.0
RbSb4S7O,mp-1197769,14,-4.388838954423076,3.449973142046233,-0.8462902183173077,1565.1779734939068,1.0171,7.520524000000001,26.823753999999997,2.0,1.0
RbSb3Se5,mp-1198114,62,-3.880451323055555,4.896544481144316,-0.4529963029687498,1146.9844989538867,0.6850999999999998,4.1259879999999995,22.545991,3.0,-1.0
Mg5(SiO3)6,mp-1198184,60,-7.074254040431034,2.7339409111288457,-3.0406242884482766,1404.3269819772281,0.12829999999999986,5.372594,27.621271999999998,3.0,-1.0
Sn2Bi2O7,mp-1198288,144,-6.084317440984847,8.047189448887831,-1.9462382945075751,1900.1796806522925,2.6670000000000007,7.650480839053255,37.487511,3.0,-1.0
Ba6Li2Si4ClO15,mp-1198788,194,-6.814324562142858,4.735485615702316,-3.1724759978098818,859.5555604470427,0.0,5.775366283923902,29.756666,3.0,-1.0
Te7WBr5O,mp-1198792,54,-3.449726227678571,5.3038140678891335,-0.3754025741964274,1869.1855794314874,0.5302000000000002,7.772822,27.610625,1.0,1.0
NbBi4BrO8,mp-1198841,33,-6.365421739464287,8.026152008359063,-1.9894436987499995,940.7147477347437,1.4701000000000004,5.580904,29.812772,2.0,1.0
Ba4Bi(IrO4)3,mp-1199190,12,-6.551250208166668,8.130598611609402,-2.099790482416667,935.5512519812822,0.0,5.994214262950566,30.166400129457212,3.0,-1.0
Rb4Li(SO4)4,mp-1199495,76,-5.6211260906,2.6358489849813647,-2.1149794456333324,1847.266808529966,0.0,7.815059,30.245802,3.0,-1.0
Cu6BiSe6,mp-1199896,62,-3.963249592692308,6.67585235363518,-0.15857703915865398,1058.6458214528966,0.0,4.019634,27.284171999999998,3.0,-1.0
Na4Sn2Ge5O17,mp-1199922,3,-5.847500125357143,4.06309068497554,-1.970028524627976,788.4167138119867,0.0,5.455474,20.43233032834837,3.0,-1.0
CaAgGe,mp-1200102,62,-3.6435320777777775,5.5109746252366625,-0.4898041649999997,797.5910489054975,0.0,4.6184980000000015,21.768079,3.0,-1.0
Cu2SnSe3,mp-1200177,9,-4.062122612083333,5.543609875520028,-0.2795026740885416,1156.6648241738824,0.08589999999999964,7.0687679309724825,26.829254414676903,3.0,-1.0
KMn6As7O24,mp-1200457,11,-6.678233141842108,4.063860708996032,-1.9280926958339744,1043.7265556965629,1.6573999999999998,5.617279,28.177311,3.0,-1.0
In2Cu3(SeO3)6,mp-1200516,14,-5.277650164137931,4.539139341404863,-1.305290344364224,864.8316579856568,0.14329999999999998,5.608763,19.706931,3.0,-1.0
SiC,mp-1200692,160,-7.530158087647059,3.172748293850242,-0.2041107276470576,356.75134175359955,1.9914999999999985,3.094539949339988,43.054354453676986,3.0,-1.0
BaMo6I2O25,mp-1201115,15,-6.318622414852943,4.294727119697856,-1.759902092536765,1056.905303791505,0.0,7.8253491740152405,21.38674340163198,3.0,-1.0
Bi2(Pb2S3)3,mp-1201230,63,-4.424920833529412,7.087422264882697,-0.8182820193014709,913.6266896023177,0.4671000000000003,7.221123519236603,31.541028999999998,3.0,-1.0
Y2Ni7,mp-1201276,194,-6.300846991111111,7.719681661884593,-0.3681915481481476,506.4986369766892,0.0,4.92529200601345,24.109249,3.0,-1.0
BaFeCoPbO5,mp-1201579,62,-6.103262592222222,7.203107276823214,-1.89978860125,497.30336038842796,0.0,4.030595,21.285213,3.0,-1.0
Na4Sn2Ge5O17,mp-1201696,13,-5.859549904285713,4.04416528632083,-1.9820783035565472,792.1062515926008,0.0,5.457997,21.293661402217914,3.0,-1.0
K(IO3)2,mp-1201810,43,-4.284887758333333,4.0124245382574015,-0.9923969817222212,965.6849835387694,0.0,7.14977107236938,21.050219975217022,3.0,-1.0
Cu3Pb2Se2(NO7)2,mp-1202064,36,-5.6207840223913035,4.713377700467434,-1.183436281389023,715.1498648140985,0.4718,5.84839,19.663535999999997,2.0,1.0
Sr5Ti7O19,mp-1202132,47,-8.117008958387098,2.569268799270488,-3.4594768845295687,696.1756108169627,1.8352,3.835574,32.327187,2.0,1.0
Bi8(MoO7)3,mp-1202541,14,-6.315367712421875,7.680115725788901,-1.8708933869921875,1985.3958667645777,2.5347,5.722496,40.3945025161417,3.0,-1.0
Ga4Hg11(PCl4)4,mp-1203087,12,-2.611931167142857,4.678580504856417,-0.9785704500413062,1127.4239981041685,1.7383000000000002,7.663192714094107,22.57559522007143,3.0,-1.0
Sc6Te2Pd,mp-1203241,62,-6.253337569444442,4.990880206693356,-0.7576377583333335,840.2449129207048,0.0,3.827758,20.403497,3.0,-1.0
Zr14As9,mp-1203256,58,-8.069106490434782,6.9211599065603435,-1.0430249919565215,1872.7649461642225,0.0,3.8087470000000003,28.480272999999997,3.0,-1.0
Na7Cu4(AsO4)5,mp-1203302,15,-5.433101356875,3.8790357153805313,-1.7162043125231488,1900.1775296404073,0.0,7.945268503962658,30.688777133452433,3.0,-1.0
PW5O17,mp-1203346,4,-7.503441353804347,6.122259686918589,-2.2588660851009306,1325.9485511941486,0.0,5.390584,36.804964,3.0,-1.0
Ge22Rh17,mp-1203373,122,-6.296300468589744,8.631426174703567,-0.4783556839743594,1287.993527060234,0.0,5.68386815,40.07018443712722,3.0,-1.0
Ca(GaS2)2,mp-1203500,14,-4.629211244285714,3.1163699013229085,-1.4929611939285716,1312.0069112654598,2.3711,6.928102,27.409715000000002,3.0,-1.0
Sr5Nb5O17,mp-1203589,34,-8.146381041481481,5.04293994252897,-3.289705321651234,773.5587746650624,0.0,4.049509,33.123915999999994,3.0,-1.0
SrHg8,mp-1203966,62,-0.6279694769444445,11.132715682629442,-0.17031123546296298,2019.4150387615769,0.0,5.470973000000001,27.350314,3.0,-1.0
Cs(Bi2Te3)2,mp-1204077,12,-3.5246943122727274,6.820864314552972,-0.3142083857210038,1688.9847063533448,0.4254999999999996,14.707899026816067,26.310085479901524,3.0,-1.0
Ta8CoSe8,mp-1204251,62,-8.296536131470589,10.609862978979836,-0.6531343281617644,1338.5878356049905,0.0,3.449842,22.742425,3.0,-1.0
In12Ga4Ir2O15,mp-1204264,34,-5.492877547878789,7.2590708252464875,-1.6597130132954547,1043.635075011639,1.4394999999999998,6.93513,19.867682000000002,3.0,-1.0
Cu2Bi8Pb6S19,mp-1204427,12,-4.390449139714287,6.674487706150536,-0.7452669194107134,908.4207104212323,0.34799999999999986,13.873457701194177,20.743354783338255,3.0,-1.0
Bi6Mo2O15,mp-1204598,14,-6.279386753913044,7.612066977077191,-1.8596270169021745,1470.9588792549532,2.6466000000000003,5.745678,29.43620678088705,3.0,-1.0
Cs3Zr2P5S18,mp-1204981,9,-5.133332099642857,2.550548867257884,-1.2275515536750097,1709.92619433483,1.9114,7.053758983010549,34.548177090090945,3.0,-1.0
Mn2Pb2O5,mp-1204982,62,-6.56657536,8.044129898736948,-1.7204271241644835,498.9571702454232,0.0,3.926126,21.745591,3.0,-1.0
Hg8Br3O4,mp-1205446,14,-2.1415869081666665,8.67342926879744,-0.5200612804999999,1461.4850981981626,0.6139,6.492337,32.23876564015717,3.0,-1.0
ZnAg2(PS3)2,mp-1207470,15,-4.155487701136364,3.7559475264974536,-0.6473634701569266,946.9677715422164,1.7678000000000005,6.328678731398049,27.414311650769573,2.0,1.0
Zr5(VSb3)6,mp-1207548,122,-6.168004518275862,7.559234139360883,-0.2520058324137928,1297.5699271369185,0.0,6.56730447,30.44172905179925,3.0,-1.0
Y8Te3,mp-1207735,12,-6.2904618722727275,5.504082585642282,-0.7303098998484843,1320.2617684754248,0.0,15.810283525825653,24.583035062988486,3.0,-1.0
Y16C7(I7O)2,mp-1207850,12,-6.262614784871794,4.883864078437057,-1.1888068294658125,1127.1953195432445,0.0,11.143957647840958,26.23215335151957,2.0,1.0
Y(Al5Re)2,mp-1207859,63,-5.648981383717947,5.597150698096992,-0.35580570807692297,1301.4607122426696,0.0,6.961982081767591,26.999435,3.0,-1.0
Zn61Pd8,mp-1208176,64,-1.8964979246376807,7.7278728775426755,-0.18224553782608688,2080.568056791973,0.0,7.799307524129567,36.0587455,3.0,-1.0
TlSbAs2PbS6,mp-1208201,14,-4.313553289318182,4.958910045884868,-0.6445098982954547,1172.7810914847564,1.4507,6.07682,24.680925,2.0,1.0
Ta6Bi2O19,mp-1208390,193,-8.851541301296297,8.375300867119469,-2.940638401064815,716.7865066539357,0.5318,6.340505767171103,20.587868,3.0,-1.0
TaNi11(BO5)4,mp-1208716,15,-6.295352594722222,5.654288036765777,-1.7601815511574082,698.840051061561,0.0,6.1256387083315635,21.81029820037005,3.0,-1.0
SrZn2Fe16O27,mp-1208968,194,-6.48446215902174,4.925059407867244,-1.9054625457699281,1041.114619393777,0.9219,6.00978210114618,33.285146000000005,3.0,-1.0
Sb4Te7Pb,mp-1209139,164,-3.6870286175,6.566433152192367,-0.16771540583333314,401.4365295112168,0.4955999999999996,4.380428062831303,24.157564999999998,2.0,1.0
RbCr(SO4)2,mp-1209234,165,-6.380617007083334,3.065703216880705,-2.2529599215625007,714.0881393371103,2.9735,4.9008199999999995,34.330778,3.0,-1.0
RbBi3Se5,mp-1209327,62,-3.9193598975,6.209473929339612,-0.5715605207465279,1184.360427509938,0.9842999999999996,4.228662,22.242045,3.0,-1.0
NaCr(PS3)2,mp-1210219,14,-5.10443592575,2.365018297779227,-0.8412148646726187,924.9050810308182,0.05659999999999999,5.965764,22.42436787421184,3.0,-1.0
NaAgTe5O14,mp-1210534,14,-5.2118533382142855,5.597271129540443,-1.4355186033333334,1178.1923432976773,0.8815,6.774798,25.044227,3.0,-1.0
Na5Sr2B10(CO13)2,mp-1210602,15,-7.0873118523333325,2.679015519477287,-2.51871174375926,1039.2157902326037,0.029899999999999927,6.646125688401098,27.291517488137444,3.0,-1.0
NbNi11(BO5)4,mp-1211101,15,-6.241225461805558,5.228029571172918,-1.7548453235185189,699.890884328936,0.0,6.1283790116114725,21.825458390903524,3.0,-1.0
Nb13(Pb3O10)5,mp-1211606,160,-7.517356186153848,7.412051454863793,-2.3982543270833334,1146.093988104932,0.0,7.658036349776567,22.9950719690251,3.0,-1.0
KIn(PSe3)2,mp-1211816,14,-3.991576233500001,3.8872915501764256,-0.42516390692053535,1178.3497957163618,1.3518,6.6188839999999995,23.39561611509784,3.0,-1.0
KMg3(SiO3)4,mp-1211817,151,-6.9607256873333325,2.651161572680508,-3.032701647233333,782.3313665364442,1.0118999999999998,5.307713861416609,32.066023,3.0,-1.0
Ge3(SbTe3)2,mp-1212511,160,-3.824042688181818,5.9913361724292775,-0.0979616313636365,340.0823785614269,0.0,21.782835542267517,21.782835672101672,2.0,1.0
Hf2Be17,mp-1212567,194,-4.6221157067543865,4.823786859274745,-0.2282001064912286,1053.7599926081737,0.0,7.476712408088533,21.766557000000002,3.0,-1.0
In9Sn4S17,mp-1212832,55,-4.180862645,4.991347527893554,-0.8527203541041667,1366.2028020165376,0.0,3.886368,22.836839,3.0,-1.0
CrI3,mp-1213805,151,-3.99505506875,4.738505896201334,-0.4387837399999999,909.8197553203768,1.1611000000000002,7.007514743590982,21.394233,2.0,1.0
Cd5Fe2(P2O7)4,mp-1214030,20,-6.444276689883719,4.126754871164554,-2.298384257873753,1102.1437928488879,0.8305000000000002,6.7351788365442085,24.489552,3.0,-1.0
Bi2(Pb2S3)3,mp-1214399,63,-4.4353362723529415,7.020927630387289,-0.8286974581250005,922.279573663879,0.7560000000000002,7.209244285964582,32.19815,3.0,-1.0
Ba5(Sn3Bi2)3,mp-1214565,194,-3.9248402465,7.4244052031004175,-0.47377991125,1345.94170140265,0.0,7.4487771554947875,28.010807,3.0,-1.0
Ba4(Sn3Bi)3,mp-1214568,194,-3.9328256384375,6.966567507158519,-0.4683173293750005,1070.0566895222817,0.0,7.3511597338842405,22.864643,3.0,-1.0
Ba6Na2Mn2Nb2O17,mp-1214806,194,-6.93921795637931,5.057203974289985,-2.750122608074035,944.0886696178385,1.7740999999999998,5.986152257283138,30.421922,3.0,-1.0
Ba6Na2Ta2Mn2O17,mp-1214895,194,-7.1343708091379305,5.694021655582246,-2.8241394201430015,941.2037215818633,1.83,5.981003650007664,30.381195,3.0,-1.0
Al3(V3C2)4,mp-1214915,193,-8.977345991521739,5.200972472003146,-0.5400483423913047,503.38655191335664,0.0,5.062919707865119,22.676126999999997,3.0,-1.0
Ag3Bi8S13,mp-1214935,12,-4.158748472083333,6.671943876460007,-0.6267980237760421,600.3807149234058,0.0,6.922080306366433,21.844055014231788,3.0,-1.0
Ag6Ge(S2Br)2,mp-1214970,62,-3.4054737046153845,5.525826719757255,-0.4220755182692304,1211.5370035140072,0.5534000000000003,6.607961,23.409447,3.0,-1.0
Ag6Ge(S2Cl)2,mp-1214971,62,-3.472424682884616,5.250825515934066,-0.5479611985784613,1162.530072856738,0.6198000000000001,6.485246,23.249289,3.0,-1.0
Ag8Hg(AsO5)2,mp-1215006,159,-4.319755134285715,6.366976920283622,-0.7607541871825398,716.3648356068611,0.04830000000000001,6.109234137123328,22.163079,3.0,-1.0
Zr5(Te2P)2,mp-1215367,166,-7.106358242727272,6.397333147951356,-1.0937874615584413,266.95663065136324,0.0,21.160565394143067,21.16056558877037,2.0,1.0
